way|43903537|16.7|110000|DB Energie GmbH
way|43903582|16.7|110000|DB Energie GmbH
way|43915541|16.7|110000|DB Energie
way|43920709|16.7|110000|DB Energie GmbH
way|44052581|16.7|110000|DB Energie
way|44052622|16.7|110000|DB Energie GmbH
way|44178355|16.7|110000|DB Energie GmbH
way|44179543|16.7|110000|DB Energie GmbH
way|44321588|16.7|110000|DB Energie
way|44355248|16.7|110000|DB Energie GmbH
way|44956272|16.7|110000|DB Energie GmbH
way|45178826|16.7|110000|DB Energie GmbH
way|45492978|16.7;50|110000|DB Energie GmbH
way|45492983|16.7|110000|DB Energie
way|45494383|16.7|110000|DB Energie GmbH
way|45646374|16.7|110000|DB Energie GmbH
way|45646383|16.7|110000|DB Energie GmbH
way|46507160|16.7|15000|DB Energie
way|46832318|16.7|110000|DB Energie GmbH
way|46832319|16.7|110000|DB Energie GmbH
way|46832322|16.7|110000|DB Energie GmbH
way|46832323|50;16.7|110000|DB Energie GmbH
way|46946176|16.7|110000|DB Energie
way|47248249|50;16.7|380000;110000|Amprion
way|47248252|16.7|110000|DB Energie GmbH
way|47486246|16.7|110000|DB Energie GmbH
way|48167252|16.7|110000|Avacon Netz
way|48167253|50;16.7|110000|Avacon Netz
way|48167256|50;16.7|110000|Avacon Netz
way|48167258|16.7|110000|DB Energie
way|48167259|16.7|110000|DB Energie
way|48174409|50;16.7|110000|Stadtwerke Düsseldorf
way|48178951|16.7|110000|DB Energie
way|48178952|16.7|110000|DB Energie
way|48898080|16.7|110000|DB Energie
way|48898081|16.7|110000|DB Energie
way|49258898|16.7|110000|DB Energie GmbH
way|49260379|16.7|110000|DB Energie
way|49260380|16.7|110000|DB Energie
way|49275117|16.7|110000|DB Energie
way|49299113|16.7|110000|DB Energie GmbH
way|49299114|16.7|110000|DB Energie GmbH
way|49939359|16.7|110000|DB Energie GmbH
way|49939360|16.7|110000|DB Energie GmbH
way|49939361|16.7|110000|DB Energie GmbH
way|49939362|16.7|110000|DB Energie GmbH
way|49939363|16.7|110000|DB Energie GmbH
way|49939848|16.7|15000|DB Energie
way|49978581|16.7|110000|DB Energie GmbH
way|49978583|16.7|110000|DB Energie GmbH
way|49978584|16.7|110000|DB Energie GmbH
way|49978585|16.7|110000|DB Energie GmbH
way|50074149|16.7|15000|DB Energie GmbH
way|50074154|16.7|15000|DB Energie
way|51080965|16.7|110000|DB Energie GmbH
way|51080966|16.7|110000|DB Energie GmbH
way|51080967|16.7|110000|DB Energie GmbH
way|51080968|16.7|110000|DB Energie GmbH
way|51080969|16.7|110000|DB Energie GmbH
way|51080970|16.7|110000|DB Energie GmbH
way|51080971|16.7|110000|DB Energie GmbH
way|51370888|16.7|110000|DB Energie
way|51370894|16.7|110000|DB Energie
way|51510193|16.7|110000|DB Energie
way|51511625|16.7|110000|DB Energie GmbH
way|51537952|16.7|110000|DB Energie GmbH
way|51775758|16.7|110000|DB Energie
way|51775846|16.7|110000|DB Energie GmbH
way|51776531|16.7|110000|DB Energie GmbH
way|51998183|16.7|110000|DB Energie
way|52029152|16.7|110000|DB Energie GmbH
way|52068557|16.7|110000|DB Energie GmbH
way|52068558|16.7|110000|DB Energie GmbH
way|52068559|16.7|110000|DB Energie GmbH
way|52068560|16.7|110000|DB Energie GmbH
way|52068561|16.7|110000|DB Energie GmbH
way|52068562|16.7|110000|DB Energie GmbH
way|52068563|16.7|110000|DB Energie GmbH
way|52068564|16.7|110000|DB Energie GmbH
way|52068565|16.7|110000|DB Energie GmbH
way|52082732|16.7|110000|DB Energie
way|52082733|16.7|110000|DB Energie
way|52082735|16.7|110000|DB Energie GmbH
way|52082736|16.7|110000|DB Energie GmbH
way|52082737|16.7|110000|DB Energie
way|52082738|16.7|110000|DB Energie
way|52082739|16.7|110000|DB Energie
way|52119462|16.7|110000|DB Energie
way|52347729|16.7|110000|DB Energie GmbH
way|52442474|16.7|110000|DB Energie GmbH
way|52442476|16.7|110000|DB Energie GmbH
way|52442477|16.7|110000|DB Energie GmbH
way|52442479|16.7|110000|DB Energie GmbH
way|52452657|16.7|110000|DB Energie GmbH
way|52452658|16.7|110000|DB Energie GmbH
way|52452659|16.7|110000|DB Energie GmbH
way|52452660|16.7|110000|DB Energie GmbH
way|52454306|16.7|110000|DB Energie GmbH
way|52454750|16.7|110000|DB Energie GmbH
way|52454751|16.7|110000|DB Energie GmbH
way|52454752|16.7|110000|DB Energie GmbH
way|52454753|16.7|110000|DB Energie GmbH
way|52454788|16.7|110000|DB Energie GmbH
way|52527279|16.7|110000|DB Energie GmbH
way|52527280|16.7|110000|DB Energie
way|52583660|16.7|110000|DB Energie GmbH
way|52583663|16.7|110000|DB Energie GmbH
way|52583664|16.7|110000|DB Energie GmbH
way|52583665|16.7|110000|DB Energie GmbH
way|52583670|16.7|110000|DB Energie GmbH
way|52583675|16.7|110000|DB Energie GmbH
way|52583719|16.7|110000|DB Energie GmbH
way|52704408|16.7|15000|DB Energie GmbH
way|52704413|16.7|15000|DB Energie GmbH
way|52704414|16.7|15000|DB Energie GmbH
way|52704415|16.7|15000|DB Energie GmbH
way|52836538|16.7|110000|DB Energie GmbH
way|52836561|16.7|110000|DB Energie GmbH
way|52836591|16.7|110000|DB Energie GmbH
way|52836595|16.7|110000|DB Energie GmbH
way|52836620|16.7|110000|DB Energie
way|52836650|16.7|110000|DB Energie GmbH
way|52838116|16.7;50|110000;30000|DB Energie
way|52838119|16.7|110000|DB Energie
way|53366221|16.7|110000|DB Energie GmbH
way|53373616|16.7|15000|DB Energie
way|53373647|16.7|15000|DB Energie
way|53373671|16.7|15000|DB Energie
way|53373681|16.7|15000|DB Energie
way|53373731|16.7|15000|DB Energie
way|53373733|16.7|15000|DB Energie
way|53373734|16.7|15000|DB Energie
way|53373735|16.7|15000|DB Energie
way|53373736|16.7|15000|DB Energie
way|53544325|16.7|110000|DB Energie
way|53544326|16.7|110000|DB Energie
way|53544327|16.7|110000|DB Energie
way|53580768|16.7|110000|DB Energie
way|53772558|16.7|110000|DB Energie GmbH
way|54002617|16.7|110000|DB Energie
way|54002618|16.7|110000|DB Energie
way|54002619|16.7|110000|DB Energie
way|54071647|16.7|110000|DB Energie GmbH
way|54278440|16.7|110000|DB Energie
way|55427030|16.7|110000|DB Energie
way|55427032|16.7|110000|DB Energie GmbH
way|55427034|16.7|110000|DB Energie
way|55427036|16.7|110000|DB Energie
way|55427053|16.7|110000|DB Energie GmbH
way|55443778|16.7|110000|DB Energie GmbH
way|55443779|16.7|110000|DB Energie GmbH
way|55443781|16.7|110000|DB Energie GmbH
way|55444293|16.7|110000|DB Energie GmbH
way|55444294|16.7|110000|DB Energie GmbH
way|55444295|16.7|110000|DB Energie GmbH
way|55444298|16.7|110000|DB Energie GmbH
way|55697039|16.7|110000|DB Energie GmbH
way|55697040|16.7|110000|DB Energie GmbH
way|55697041|16.7|110000|DB Energie GmbH
way|55697042|16.7|110000|DB Energie GmbH
way|55730019|50;16.7|110000;110000|Süwag Energie
way|55824750|16.7|110000|DB Energie
way|55944759|16.7|15000|DB Energie
way|55944761|16.7|15000|DB Energie
way|55944762|16.7|15000|DB Energie
way|55944769|16.7|15000|DB Energie
way|55944772|16.7|15000|DB Energie
way|55944773|16.7|15000|DB Energie
way|55944774|16.7|15000|DB Energie
way|55944775|16.7|15000|DB Energie
way|55944776|16.7|15000|DB Energie
way|55944778|16.7|15000|DB Energie
way|55944779|16.7|15000|DB Energie
way|55944826|16.7|110000|DB Energie
way|56048581|16.7|110000|DB Energie GmbH
way|56048583|16.7|15000|DB Energie GmbH
way|56048584|16.7|15000|DB Energie GmbH
way|56048585|16.7|15000|DB Energie GmbH
way|56675165|16.7|110000|DB Energie GmbH
way|56675167|16.7|110000|DB Energie GmbH
way|56675168|16.7|110000|DB Energie GmbH
way|56675169|16.7|110000|DB Energie GmbH
way|56754996|16.7|110000|DB Energie GmbH
way|56754998|16.7|110000|DB Energie GmbH
way|56754999|16.7|110000|DB Energie GmbH
way|56755001|16.7|110000|DB Energie GmbH
way|56755002|16.7|110000|DB Energie GmbH
way|56755004|16.7|110000|DB Energie GmbH
way|56755005|16.7|110000|DB Energie GmbH
way|56755006|16.7|110000|DB Energie GmbH
way|56755007|16.7|110000|DB Energie GmbH
way|56755008|16.7|110000|DB Energie GmbH
way|56755009|16.7|110000|DB Energie GmbH
way|56755011|16.7|110000|DB Energie GmbH
way|59167806|16.7|110000|DB Energie
way|59534796|16.7|110000|DB Energie
way|59534798|16.7|110000|DB Energie
way|59534800|16.7|110000|DB Energie
way|59535768|50;16.7|110000|DB Energie GmbH;EON_Netz
way|59535785|16.7|110000|DB Energie
way|59607181|16.7|110000|DB Energie
way|59607183|16.7|110000|DB Energie
way|59607184|16.7|110000|DB Energie GmbH
way|59607185|16.7|110000|DB Energie GmbH
way|59608126|16.7|110000|DB Energie GmbH
way|59608127|16.7|110000|DB Energie GmbH
way|59608131|16.7|110000|DB Energie GmbH
way|60043646|16.7|110000|DB Energie GmbH
way|60043648|16.7|110000|DB Energie GmbH
way|60043655|16.7|110000|DB Energie GmbH
way|60043659|16.7|110000|DB Energie GmbH
way|60043682|16.7|110000|DB Energie GmbH
way|60043689|16.7|110000|DB Energie GmbH
way|60043696|16.7|110000|DB Energie GmbH
way|60043699|16.7|110000|DB Energie GmbH
way|60210949|16.7|110000|DB Energie GmbH
way|60495997|16.7|110000|DB Energie GmbH
way|60725329|50;16.7|380000;220000;110000|Amprion;Westnetz
way|60793790|16.7|110000|DB Energie GmbH
way|60923001|50;16.7|110000|DB Energie GmbH
way|61575984|16.7|110000|DB Energie GmbH
way|61579145|16.7|110000|DB Energie GmbH
way|61734053|16.7|110000|DB Energie
way|61734054|16.7|110000|DB Energie
