line_id,navn,eier,voltage_kv,geod_km,nve_layer,osm_covered_frac,driftsattaar,snap0,snap1,bus0,bus1
nve/regionalnett_luft/1711800,LANGUM-HOLMESTRANDSVEIEN,GLITRE ENERGI NETT AS,50.0,1.375999061980184,regionalnett_luft,0.0,2000.0,nve_junction,nve_junction,nve_jn_0024_50,nve_jn_0032_50
nve/regionalnett_luft/1711801,LANGUM-HOLMESTRANDSVEIEN,GLITRE ENERGI NETT AS,50.0,0.8215325786813,regionalnett_luft,0.0,2000.0,new_nve,nve_junction,,nve_jn_0033_50
nve/regionalnett_luft/1711802,LANGUM-HOLMESTRANDSVEIEN,GLITRE ENERGI NETT AS,50.0,4.149835867286831,regionalnett_luft,0.0,2000.0,nve_junction,nve_junction,nve_jn_0033_50,nve_jn_0024_50
nve/regionalnett_luft/1711803,S 66 LANGUM-KONNERUD,GLITRE ENERGI NETT AS,50.0,1.3828056945036329,regionalnett_luft,0.0,1962.0,nve_junction,nve_junction,nve_jn_0024_50,nve_jn_0032_50
nve/regionalnett_luft/1711804,KONNERUD- (FJELL) - TANGEN,GLITRE ENERGI NETT AS,50.0,3.5670200710585127,regionalnett_luft,0.0,2000.0,nve_junction,nve_junction,nve_jn_0025_50,nve_jn_0024_50
nve/regionalnett_luft/1711805,TANGEN-HOLMESTRANDSVEIEN,GLITRE ENERGI NETT AS,50.0,1.265114494833363,regionalnett_luft,0.0,2000.0,nve_junction,nve_junction,nve_jn_0033_50,nve_jn_0007_50
nve/regionalnett_luft/1711806,TANGEN-HOLMESTRANDSVEIEN,GLITRE ENERGI NETT AS,50.0,0.8170399994588677,regionalnett_luft,0.0,2000.0,new_nve,nve_junction,,nve_jn_0033_50
nve/regionalnett_luft/1711807,S 66 LIE-BRAGERNES-1,EB NETT AS,50.0,3.0223209984967765,regionalnett_luft,0.3770491803278688,1953.0,new_nve,nve_junction,,nve_jn_0008_50
nve/regionalnett_luft/1711808,S 66 LIE-BRAGERNES-1,EB NETT AS,50.0,3.0227651142465275,regionalnett_luft,0.3770491803278688,1953.0,nve_junction,new_nve,nve_jn_0008_50,
nve/regionalnett_luft/1711823,S 66 ELVERUM-T_LØVBERGSMOEN.H,ELVIA AS,66.0,4.989329746414315,regionalnett_luft,0.38,1966.0,nve_junction,nve_junction,nve_jn_0034_66,nve_jn_0035_66
nve/regionalnett_luft/1711824,S 66 ELVERUM-T_LØVBERGSMOEN.L,ELVIA AS,66.0,4.989270531300487,regionalnett_luft,0.38,1962.0,nve_junction,nve_junction,nve_jn_0034_66,nve_jn_0035_66
nve/regionalnett_luft/1711839,,VOSS ENERGI PRODUKSJON AS,50.0,10.631719416178775,regionalnett_luft,0.03286384976525822,1953.0,nve_junction,nve_junction,nve_jn_0036_50,nve_jn_0038_50
nve/regionalnett_luft/1711840,,VOSS ENERGI PRODUKSJON AS,50.0,12.583221930642287,regionalnett_luft,0.01984126984126984,1961.0,nve_junction,nve_junction,nve_jn_0037_50,nve_jn_0038_50
nve/regionalnett_luft/1711841,,VOSS ENERGI PRODUKSJON AS,50.0,12.583221930642287,regionalnett_luft,0.01984126984126984,1961.0,nve_junction,nve_junction,nve_jn_0037_50,nve_jn_0038_50
nve/regionalnett_luft/1711842,,VOSS ENERGI PRODUKSJON AS,50.0,10.631719416178775,regionalnett_luft,0.03286384976525822,1953.0,nve_junction,nve_junction,nve_jn_0036_50,nve_jn_0038_50
nve/regionalnett_luft/1711843,S 50 VOSS-BJØRKELID,VONETT AS,66.0,0.38300323247857315,regionalnett_luft,0.0,1962.0,nve_junction,unsnapped,nve_jn_0039_66,
nve/regionalnett_luft/1711844,S 50 VOSS-BJØRKELID,VONETT AS,66.0,0.38010700659995544,regionalnett_luft,0.0,1962.0,unsnapped,nve_junction,,nve_jn_0039_66
nve/regionalnett_luft/1711848,S50 MÆRINGEN-URDLAND TR.ST,VONETT AS,132.0,0.7708893595447123,regionalnett_luft,0.0,1979.0,nve_junction,nve_junction,nve_jn_0057_132,nve_jn_0040_50
nve/regionalnett_luft/1711860,EID - ØKSENELVANE,LINJA AS,66.0,1.0881807707912583,regionalnett_luft,0.18181818181818182,1985.0,unsnapped,nve_junction,,nve_jn_0041_66
nve/regionalnett_luft/1711861,EID - ØKSENELVANE,LINJA AS,66.0,1.0241697341222018,regionalnett_luft,0.0,1985.0,nve_junction,nve_junction,nve_jn_0041_66,nve_jn_0052_66
nve/regionalnett_luft/1711866,ØKSENELVANE-NIBBEVATN,LINJA AS,66.0,10.711983755705926,regionalnett_luft,0.24186046511627907,1948.0,unsnapped,unsnapped,,
nve/regionalnett_luft/1711868,SANDANE-REED,LINJA AS,66.0,0.3533106384295196,regionalnett_luft,0.25,1984.0,existing,existing,st0029926_66kV,st0029926_66kV
nve/regionalnett_luft/1711877,S 50 BU-KLYVE,HARDANGER ENERGI AS,50.0,14.300884007191407,regionalnett_luft,0.0,1974.0,nve_junction,nve_junction,nve_jn_0042_50,nve_jn_0043_50
nve/regionalnett_luft/1711878,S 66 KLYVE-SIMA,HARDANGER ENERGI AS,73.0,5.401711779552089,regionalnett_luft,0.0,1974.0,nve_junction,nve_junction,nve_jn_0044_50,nve_jn_0045_50
nve/regionalnett_luft/1711904,132 FLESAKER-MJØNDALEN-2,GLITRE ENERGI NETT AS,145.0,10.053155491470504,regionalnett_luft,0.25742574257425743,1966.0,nve_junction,nve_junction,nve_jn_0054_145,nve_jn_0046_145
nve/regionalnett_luft/1711905,132 FLESAKER-MJØNDALEN-1,GLITRE ENERGI NETT AS,145.0,10.053155491470502,regionalnett_luft,0.25742574257425743,1966.0,nve_junction,nve_junction,nve_jn_0046_145,nve_jn_0054_145
nve/regionalnett_luft/1711907,S 132 LANGUM-HAFSKJOLD-2,GLITRE ENERGI NETT AS,132.0,9.830858448290565,regionalnett_luft,0.09137055837563451,1966.0,existing,existing,st0023342_132kV,st0023343_132kV
nve/regionalnett_luft/1711908,132 MJØNDALEN-LANGUM-1,GLITRE ENERGI NETT AS,145.0,5.389797283539878,regionalnett_luft,0.10091743119266056,1966.0,nve_junction,nve_junction,nve_jn_0047_145,nve_jn_0061_50
nve/regionalnett_luft/1711909,132 MJØNDALEN-LANGUM-2,GLITRE ENERGI NETT AS,145.0,5.38979728353988,regionalnett_luft,0.10091743119266056,1966.0,nve_junction,nve_junction,nve_jn_0061_50,nve_jn_0047_145
nve/regionalnett_luft/1711913,S 66 TOFTE-TOFTE_VK,GLITRE ENERGI NETT AS,66.0,0.4716061666691409,regionalnett_luft,0.1,1970.0,nve_junction,nve_junction,nve_jn_0048_66,nve_jn_0049_66
nve/regionalnett_luft/1711914,S 66 TOFTE-TOFTE_VK,GLITRE ENERGI NETT AS,66.0,0.4716061666691409,regionalnett_luft,0.1,1970.0,nve_junction,nve_junction,nve_jn_0048_66,nve_jn_0049_66
nve/regionalnett_luft/1711915,TOFTE - HURUM FABRIKK,GLITRE ENERGI NETT AS,66.0,2.227202179274964,regionalnett_luft,0.0,2000.0,nve_junction,nve_junction,nve_jn_0050_66,nve_jn_0048_66
nve/regionalnett_luft/1711916,TOFTE - HURUM FABRIKK,GLITRE ENERGI NETT AS,66.0,0.23469646180981868,regionalnett_luft,0.0,2000.0,unsnapped,nve_junction,,nve_jn_0050_66
nve/regionalnett_luft/1711956,ØKSENELVANE-NIBBEVATN,LINJA AS,66.0,0.40889990991934416,regionalnett_luft,0.2222222222222222,2007.0,nve_junction,unsnapped,nve_jn_0051_66,
nve/regionalnett_luft/1711957,ØKSENELVANE-NIBBEVATN,LINJA AS,66.0,1.1860476254130068,regionalnett_luft,0.0,1974.0,nve_junction,unsnapped,nve_jn_0051_66,
nve/regionalnett_luft/1711976,RØRHOLT-DALSFOS AVGR-MAST215,VESTMAR NETT AS,66.0,2.9043009827932726,regionalnett_luft,0.06779661016949153,,unsnapped,unsnapped,,
nve/regionalnett_luft/1711994,66 EID-ØKSENELVANE,LINJA AS,66.0,3.7346944377357225,regionalnett_luft,0.0,1953.0,nve_junction,nve_junction,nve_jn_0052_66,nve_jn_0053_66
nve/regionalnett_luft/1711995,66 EID-ØKSENELVANE,LINJA AS,66.0,6.92676594192736,regionalnett_luft,0.17266187050359713,1953.0,nve_junction,existing,nve_jn_0053_66,st0028223_66kV
nve/regionalnett_luft/1712015,LANGFJORD-SØMNA,HELGELANDSKRAFT AS,132.0,7.391614580048387,regionalnett_luft,0.3825503355704698,2003.0,unsnapped,unsnapped,,
nve/regionalnett_luft/1712021,BREKKE - MAST 28,FORTUM DISTRIBUTION AS,50.0,5.697735774177354,regionalnett_luft,0.0,2001.0,unsnapped,unsnapped,,
nve/regionalnett_luft/1712033,PETRABORG - KJENNER,GLITRE ENERGI NETT AS,55.0,27.483369431765016,regionalnett_luft,0.11252268602540835,1966.0,nve_junction,nve_junction,nve_jn_0026_145,nve_jn_0054_145
nve/regionalnett_luft/1712048,S 66 LANGUM-KONNERUD,EB NETT AS,50.0,2.6225893230067516,regionalnett_luft,0.018867924528301886,1998.0,nve_junction,nve_junction,nve_jn_0055_50,nve_jn_0032_50
nve/regionalnett_luft/1712049,LANGUM-KONNERUD,GLITRE ENERGI NETT AS,50.0,2.6223567642253713,regionalnett_luft,0.018867924528301886,2000.0,nve_junction,nve_junction,nve_jn_0055_50,nve_jn_0032_50
nve/regionalnett_luft/1712075,S 50 URDLAND TR.ST-KJØNNAGARD TR.ST,VONETT AS,132.0,11.177922880114872,regionalnett_luft,0.0,1979.0,nve_junction,nve_junction,nve_jn_0056_50,nve_jn_0057_132
nve/regionalnett_luft/1712109,KAGGEFOSS - BRAGERNES (HEIA) L4,GLITRE ENERGI NETT AS,50.0,3.0223209984967765,regionalnett_luft,0.3770491803278688,2000.0,new_nve,nve_junction,,nve_jn_0008_50
nve/regionalnett_luft/1712113,HOLGERSMOEN - KAGGEFOSS,GLITRE ENERGI NETT AS,132.0,2.121139646806877,regionalnett_luft,0.3488372093023256,2005.0,existing,existing,st0023409_132kV,st0023409_132kV
